"name","username","time","timestamp","text"
"DJ Bryo","@IamDJBryo","Oct 17, 2019 4:26 AM","1571282801","
  Boniface Mwangi Sucker Punches Uhuru Over 2022 Retirement https://kenyanmusic.co.ke/2019/10/17/boniface-mwangi-sucker-punches-uhuru-over-2022-retirement-2/ …pic.twitter.com/pabTEPkEHG
"
"winnipeg news","@winnipegnewsorg","Oct 17, 2019 4:20 AM","1571282454","
  (HIGHLIGHTS: MMJHL Pembina Valley vs St. Boniface – Oct. 16) has been published on http://WinnipegNews.org  - https://winnipegnews.org/global-news/highlights-mmjhl-pembina-valley-vs-st-boniface-oct-16/ …pic.twitter.com/cPdJWzEPVV
"
"charles maina.","@MainaMugwe2","Oct 17, 2019 4:17 AM","1571282272","
  Goodmorning boniface #mainaandkingangihttps://twitter.com/bony_athy/status/1184669594138619904 …
"
"Boniface njarally","@njapa1975","Oct 17, 2019 4:16 AM","1571282208","
  Hongera sana
"
"boniface","@bonimark12","Oct 17, 2019 4:04 AM","1571281474","
  Kelas PK tahun 1
Tajuk: aktiviti keluarga saya
Murid 1: cikgu, bolehkah ibu saya mabuk??
Murid 2 : Cikgu, bolehkah nenek saya nganu datuk saya??


"
"Krista Boniface  🔙 #heweb19","@KristaBoniface","Oct 17, 2019 3:58 AM","1571281091","
  Thanks Sarah!!
"
"Saitoti@boniface","@Saitotibonifac1","Oct 17, 2019 3:48 AM","1571280536","
  Face the law,you must have respect.
"
"Boniface Lopez","@bonilop","Oct 17, 2019 3:21 AM","1571278861","
  Earn Instant Income http://bit.ly/332CGrk 
"
"Boniface Lopez","@bonilop","Oct 17, 2019 3:20 AM","1571278849","
  The CB Money Hivehttp://bit.ly/2omZen8 
"
"Boniface Lopez","@bonilop","Oct 17, 2019 3:20 AM","1571278834","
  Get Your Free Money Making Website Immediately. http://bit.ly/2qln5Ep 
"
"Alexandre Boniface","@bonifasbelgason","Oct 17, 2019 3:20 AM","1571278818","
  Dlo sikre ak pen
"
"Boniface Alexandre Beau Gason","@BonifaceBeau","Oct 17, 2019 3:14 AM","1571278466","
  Ant mwen ak florvil hyppolite sak pi led?
Mp tann repons nou!
@Hyppolite509
"
"Boniface Alexandre Beau Gason","@BonifaceBeau","Oct 17, 2019 3:10 AM","1571278216","
  Ou kwe lem t président m t gen tut moun sa yo deyèm konsa
"
"Santiago Boniface","@TatoBoniface","Oct 17, 2019 2:58 AM","1571277488","
  No entiendo que hace el árabe del 2 piso en esta encuesta si todavía no se pudo confirmar que sea un árabe tostado.
"
"Ecclesia Pressa (@ecclesiapressa)","@EcclesiaP","Oct 17, 2019 2:58 AM","1571277485","
  I have read this and do not concur. Call that idol whatever you want...it is still an idol. We do not bow down or burn incense to idols. This is all a sinful farce. St Boniface, pray for us!
"
"Alexandre Boniface","@bonifasbelgason","Oct 17, 2019 2:55 AM","1571277331","
  Poukisaw pa okipe afe paw??
"
"Alexandre Boniface","@bonifasbelgason","Oct 17, 2019 2:52 AM","1571277145","
  Ebien ou sanlè tou ret nan seconde net oui
"
"D A A K Y E H E N E  👑  ➕  🔥  🌟","@BonifaceAsaber2","Oct 17, 2019 2:31 AM","1571275909","
   Awww @Mjthecomedian  why u do so to My Boss @ComedianWarishttps://twitter.com/ComedianWaris/status/1184536980652285956 …
"
"Jacqueline Ward","@MrsWardBoniface","Oct 17, 2019 2:31 AM","1571275892","
  pic.twitter.com/iKUopyW3Oj
"
"Boniface Oyondi","@BonifaceOyondi","Oct 17, 2019 2:31 AM","1571275860","
  @GetVideoBot
"
"Jenny Mary","@JMNg17","Oct 17, 2019 2:28 AM","1571275719","
  So sad, we need a St Boniface of the 21C. https://twitter.com/TheCrushedBones/status/1184270211467362309 …
"
"Vikki Vaught-McCombi","@vvaught512","Oct 17, 2019 2:24 AM","1571275479","
  4 of 5 stars to Because of You by Allie Boniface https://www.goodreads.com/review/show?id=3005318381 …
"
"Vikki Vaught-McCombi","@vvaught512","Oct 17, 2019 2:22 AM","1571275368","
  I just reviewed Because of You by Allie Boniface. #BecauseOfYou #NetGalleyhttps://www.netgalley.com/book/171740/review/204247 …
"
"Vikki Vaught-McCombi","@vvaught512","Oct 17, 2019 2:21 AM","1571275272","
  New release by Allie Boniface https://vvaught512.blogspot.com/2019/10/book-review-because-of-you-by-allie.html?spref=fb …
"
"Boniface Sindala","@st_boniface","Oct 17, 2019 2:15 AM","1571274957","
  But I do lol
"
"Katrin Boniface","@KatBoniface","Oct 17, 2019 2:14 AM","1571274887","
  https://www.youtube.com/watch?v=N5K84ikK6Hg …
"
"Boniface Kitili","@KitiliBoniface","Oct 17, 2019 2:12 AM","1571274741","
  Boniface from RUAI nakupata clear morning Glory reguest umenivusha by hellena ken.niko na ushuhuda
"
"Katrin Boniface","@KatBoniface","Oct 17, 2019 2:06 AM","1571274391","
  Though...the horse numbers seem low, since each fighter was to have multiple spares. This is maybe end of campaign? But also a region they were supposed to have captured horses from.

I..should get out of this rabbit hole. Anyway, looking forward to your rangeland analysis.
"
